OrderID,CustomerID,ProductID,ProductName,StoreID,DeliveryPartnerID,OrderDate,DeliveryDate,UnitPrice,Quantity,TotalPrice,DiscountApplied,DeliveryTimeMinutes,OrderStatus,PaymentMethodID,TimeOfDay
ORD01684,CUST0019,PROD136,Veeba Pasta & Pizza Sauce,STORE034,DP021,29-04-2025 14:16,29-04-2025 14:28,99,1,99,59.66,12,Returned,PAY05,Afternoon
ORD01685,CUST0027,PROD084,ITC Master Chef Frozen Peas 500g,STORE049,DP029,23-03-2025 08:21,23-03-2025 08:34,125,10,1250,6.02,13,Returned,PAY01,Morning
ORD01686,CUST0048,PROD063,Fresh Cabbage 1pc,STORE018,DP044,27-01-2024 12:16,27-01-2024 12:30,35,6,210,128.78,14,Pending,PAY05,Afternoon
ORD01688,CUST0023,PROD044,Pampers Active Baby Diapers M-size 46,STORE022,DP015,02-01-2025 13:42,02-01-2025 13:58,699,3,2097,116.7,16,Returned,PAY05,Afternoon
ORD01689,CUST0035,PROD066,Go Cheese Slices 100g,STORE044,DP019,17-06-2025 12:15,17-06-2025 12:32,75,4,300,18.32,17,Returned,PAY05,Afternoon
ORD01690,CUST0021,PROD142,Zespri SunGold Kiwifruit 3pc,STORE026,DP007,07-03-2025 12:53,07-03-2025 13:11,150,5,750,85.27,18,Cancelled,PAY01,Afternoon
ORD01692,CUST0008,PROD115,Hersheys Chocolate Syrup 623g,STORE008,DP042,30-04-2025 20:21,30-04-2025 20:41,250,2,500,8.98,20,Delivered,PAY03,Evening
ORD01693,CUST0021,PROD063,Fresh Cabbage 1pc,STORE038,DP047,08-01-2024 18:33,08-01-2024 18:54,35,4,140,83.35,21,Cancelled,PAY04,Evening
ORD01694,CUST0025,PROD064,Fresh Pomegranate 1kg,STORE050,DP022,30-01-2025 14:54,30-01-2025 15:16,220,3,660,317.21,22,Pending,PAY02,Afternoon
ORD01695,CUST0019,PROD087,Saffola Masala Oats Classic Masala,STORE025,DP012,28-02-2025 08:08,28-02-2025 08:31,160,2,320,188.62,23,Cancelled,PAY05,Morning
ORD01700,CUST0029,PROD063,Fresh Cabbage 1pc,STORE039,DP042,07-11-2024 10:02,07-11-2024 10:24,35,2,70,37.15,22,Returned,PAY03,Morning
ORD01701,CUST0002,PROD090,Fresh Green Chilli 100g,STORE037,DP035,05-08-2024 08:20,05-08-2024 08:43,10,1,10,37.62,23,Delivered,PAY02,Morning
ORD01702,CUST0038,PROD046,Fresh Coriander Bunch,STORE040,DP040,28-03-2024 10:30,28-03-2024 10:54,15,4,60,201.98,24,Pending,PAY04,Morning
ORD01703,CUST0003,PROD140,Lindt Excellence 90% Cocoa,STORE014,DP050,13-03-2024 11:10,13-03-2024 11:35,450,10,4500,153.83,25,Delivered,PAY05,Morning
ORD01704,CUST0025,PROD039,Kissan Fresh Tomato Ketchup 950g,STORE039,DP045,10-03-2025 14:14,10-03-2025 14:40,120,3,360,178.41,26,Returned,PAY04,Afternoon
ORD01705,CUST0039,PROD089,Whiskas Adult Cat Food Tuna 1.2kg,STORE008,DP041,25-06-2025 18:33,25-06-2025 19:00,550,5,2750,146.12,27,Cancelled,PAY02,Evening
ORD01706,CUST0043,PROD045,Pedigree Adult Dog Food Chicken & Veg 3kg,STORE027,DP021,26-10-2024 14:25,26-10-2024 14:53,740,9,6660,151.48,28,Pending,PAY04,Afternoon
ORD01707,CUST0036,PROD044,Pampers Active Baby Diapers M-size 46,STORE023,DP011,22-11-2024 17:17,22-11-2024 17:46,699,5,3495,79.58,29,Pending,PAY01,Evening
ORD01708,CUST0018,PROD117,Tata Sampann Besan 500g,STORE001,DP038,28-05-2025 12:07,28-05-2025 12:37,65,3,195,11.62,30,Returned,PAY05,Afternoon
ORD01710,CUST0028,PROD150,Duracell Ultra AA Batteries 4-pack,STORE026,DP003,30-05-2025 11:59,30-05-2025 12:20,180,3,540,93.47,21,Delivered,PAY03,Morning
ORD01711,CUST0049,PROD105,Paper Boat Aamras Juice 200ml,STORE040,DP046,19-03-2025 09:29,19-03-2025 09:41,30,8,240,758.56,12,Shipped,PAY05,Morning
ORD01712,CUST0001,PROD127,Nivea Men Fresh Active Deodorant,STORE014,DP018,08-03-2024 08:57,08-03-2024 09:20,199,3,597,96.69,23,Returned,PAY02,Morning
ORD01713,CUST0005,PROD094,Red Bull Energy Drink 250ml,STORE031,DP003,25-08-2024 20:16,25-08-2024 20:30,125,7,875,889.64,14,Returned,PAY03,Evening
ORD01714,CUST0040,PROD107,Rin Detergent Bar 250g,STORE001,DP041,26-07-2024 10:23,26-07-2024 10:48,20,1,20,0.03,25,Cancelled,PAY03,Morning
ORD01716,CUST0034,PROD140,Lindt Excellence 90% Cocoa,STORE016,DP005,19-12-2024 17:26,19-12-2024 17:43,450,10,4500,82.97,17,Returned,PAY03,Evening
ORD01717,CUST0023,PROD073,Balaji Wafers Simply Salted,STORE037,DP049,23-02-2024 14:23,23-02-2024 14:41,20,9,180,98.09,18,Shipped,PAY02,Afternoon
ORD01719,CUST0015,PROD144,Drools Adult Dog Food Chicken & Egg 3kg,STORE003,DP023,31-01-2024 17:34,31-01-2024 17:54,650,10,6500,72.94,20,Pending,PAY02,Evening
ORD01721,CUST0011,PROD001,Amul Taaza Toned Milk 500ml,STORE046,DP030,07-06-2025 12:57,07-06-2025 13:19,27,3,81,181.52,22,Delivered,PAY01,Afternoon
ORD01722,CUST0042,PROD041,Everest Turmeric Powder 200g,STORE014,DP037,18-05-2025 11:10,18-05-2025 11:33,60,10,600,62.6,23,Pending,PAY05,Morning
ORD01724,CUST0034,PROD017,Amul Cheese Slices 100g,STORE036,DP046,10-02-2025 07:35,10-02-2025 08:00,78,6,468,225.93,25,Cancelled,PAY04,Morning
ORD01725,CUST0045,PROD022,Tata Sampann Toor Dal 1kg,STORE023,DP010,28-05-2024 14:05,28-05-2024 14:31,160,7,1120,979.66,26,Pending,PAY04,Afternoon
ORD01726,CUST0009,PROD014,Fresh Banana Robusta 1kg,STORE019,DP032,30-12-2024 14:01,30-12-2024 14:18,50,9,450,1250.89,17,Shipped,PAY05,Afternoon
ORD01727,CUST0049,PROD023,Bru Instant Coffee 100g,STORE002,DP006,15-05-2024 15:47,15-05-2024 16:05,210,5,1050,565.41,18,Cancelled,PAY02,Afternoon
ORD01728,CUST0050,PROD089,Whiskas Adult Cat Food Tuna 1.2kg,STORE012,DP027,16-01-2025 12:44,16-01-2025 13:03,550,5,2750,45.04,19,Cancelled,PAY03,Afternoon
ORD01729,CUST0001,PROD138,Knorr Classic Tomato Soup,STORE016,DP019,25-02-2025 15:22,25-02-2025 15:42,60,7,420,127.07,20,Pending,PAY05,Afternoon
ORD01730,CUST0049,PROD108,Santoor Sandal & Turmeric Soap 125g,STORE037,DP015,27-03-2024 08:50,27-03-2024 09:21,40,8,320,45.65,31,Shipped,PAY05,Morning
ORD01731,CUST0037,PROD029,Cadbury Dairy Milk Silk 150g,STORE043,DP005,25-03-2024 18:53,25-03-2024 19:05,175,6,1050,490.81,12,Shipped,PAY04,Evening
ORD01732,CUST0022,PROD110,Vim Dishwash Bar Lemon,STORE033,DP030,24-03-2024 19:09,24-03-2024 19:23,10,10,100,408.38,14,Returned,PAY05,Evening
ORD01735,CUST0019,PROD103,Parachute Coconut Oil 500ml,STORE022,DP011,16-09-2024 11:33,16-09-2024 11:50,215,9,1935,258.27,17,Shipped,PAY05,Morning
ORD01736,CUST0023,PROD048,Fresh Ginger 100g,STORE030,DP022,07-05-2025 15:18,07-05-2025 15:36,25,5,125,205.82,18,Shipped,PAY03,Afternoon
ORD01737,CUST0046,PROD054,Tata Tea Gold 500g,STORE050,DP021,12-09-2024 12:54,12-09-2024 13:13,310,9,2790,441.06,19,Pending,PAY04,Afternoon
ORD01738,CUST0037,PROD035,Lizol Floor Cleaner Citrus 975ml,STORE002,DP001,13-06-2025 17:36,13-06-2025 17:56,193,8,1544,244.67,20,Returned,PAY02,Evening
ORD01739,CUST0037,PROD139,Amul Dark Chocolate 150g,STORE043,DP009,10-10-2024 08:37,10-10-2024 08:58,120,3,360,222.64,21,Shipped,PAY02,Morning
ORD01740,CUST0003,PROD013,Fresh Potato 1kg,STORE015,DP047,17-08-2024 20:32,17-08-2024 20:54,30,6,180,268.21,22,Pending,PAY01,Evening
ORD01742,CUST0038,PROD115,Hersheys Chocolate Syrup 623g,STORE050,DP003,14-06-2024 12:30,14-06-2024 12:54,250,4,1000,309.08,24,Delivered,PAY05,Afternoon
ORD01743,CUST0043,PROD014,Fresh Banana Robusta 1kg,STORE027,DP008,12-06-2025 08:06,12-06-2025 08:31,50,9,450,335.05,25,Cancelled,PAY04,Morning
ORD01744,CUST0011,PROD124,Sleepy Owl Cold Brew Coffee,STORE011,DP031,15-06-2025 18:50,15-06-2025 19:16,120,3,360,79.18,26,Shipped,PAY02,Evening
ORD01745,CUST0001,PROD147,Comfort After Wash Fabric Conditioner,STORE024,DP038,26-01-2025 19:33,26-01-2025 20:00,220,1,220,63.64,27,Delivered,PAY01,Evening
ORD01746,CUST0033,PROD021,India Gate Basmati Rice Classic 1kg,STORE040,DP023,17-04-2024 11:04,17-04-2024 11:32,220,9,1980,267.69,28,Shipped,PAY02,Morning
ORD01747,CUST0028,PROD069,Daawat Basmati Rice Rozana Gold 1kg,STORE014,DP025,19-01-2024 16:36,19-01-2024 17:05,150,8,1200,31.96,29,Shipped,PAY01,Afternoon
ORD01751,CUST0030,PROD118,Rajdhani Besan 1kg,STORE038,DP030,08-06-2024 16:53,08-06-2024 17:05,120,8,960,235.38,12,Delivered,PAY03,Afternoon
ORD01753,CUST0001,PROD106,Hide & Seek Chocolate Chip Cookies,STORE008,DP002,30-01-2025 20:09,30-01-2025 20:22,30,1,30,4.24,13,Pending,PAY02,Evening
ORD01755,CUST0039,PROD103,Parachute Coconut Oil 500ml,STORE029,DP045,04-05-2025 20:21,04-05-2025 20:36,215,6,1290,14.48,15,Delivered,PAY04,Evening
ORD01756,CUST0017,PROD013,Fresh Potato 1kg,STORE040,DP042,15-01-2025 18:39,15-01-2025 18:55,30,2,60,90.42,16,Shipped,PAY05,Evening
ORD01757,CUST0041,PROD082,Dettol Antiseptic Liquid 250ml,STORE041,DP040,21-02-2024 16:51,21-02-2024 17:08,110,1,110,46.27,17,Cancelled,PAY05,Afternoon
ORD01759,CUST0029,PROD046,Fresh Coriander Bunch,STORE009,DP042,22-07-2024 17:30,22-07-2024 17:49,15,7,105,221.87,19,Pending,PAY03,Evening
ORD01761,CUST0032,PROD139,Amul Dark Chocolate 150g,STORE026,DP036,02-06-2024 10:07,02-06-2024 10:28,120,10,1200,37.22,21,Returned,PAY03,Morning
ORD01762,CUST0006,PROD149,Baygon All Insect Killer Spray,STORE028,DP046,06-05-2025 16:02,06-05-2025 16:24,130,1,130,44.56,22,Shipped,PAY04,Afternoon
ORD01763,CUST0040,PROD058,Sunfeast Dark Fantasy Choco Fills,STORE034,DP044,26-06-2025 19:57,26-06-2025 20:20,35,8,280,357.34,23,Returned,PAY01,Evening
ORD01764,CUST0038,PROD078,Pears Pure & Gentle Soap 125g,STORE022,DP030,03-05-2024 12:09,03-05-2024 12:33,70,7,490,110.56,24,Cancelled,PAY01,Afternoon
ORD01766,CUST0041,PROD092,Britannia Good Day Butter Cookies,STORE020,DP018,26-03-2025 17:41,26-03-2025 18:07,20,1,20,27.07,26,Returned,PAY05,Evening
ORD01769,CUST0044,PROD120,24 Mantra Organic Toor Dal 1kg,STORE036,DP036,22-01-2024 12:16,22-01-2024 12:45,210,5,1050,198.29,29,Pending,PAY02,Afternoon
ORD01770,CUST0025,PROD110,Vim Dishwash Bar Lemon,STORE003,DP002,22-12-2024 17:29,22-12-2024 17:59,10,5,50,205.27,30,Shipped,PAY01,Evening
ORD01771,CUST0048,PROD063,Fresh Cabbage 1pc,STORE026,DP046,10-08-2024 10:34,10-08-2024 10:44,35,3,105,228.32,10,Returned,PAY02,Morning
ORD01773,CUST0017,PROD091,Amul Kool Kesar 200ml,STORE042,DP036,05-04-2024 12:35,05-04-2024 12:58,25,3,75,53.81,23,Delivered,PAY02,Afternoon
ORD01775,CUST0048,PROD039,Kissan Fresh Tomato Ketchup 950g,STORE018,DP018,30-12-2024 08:19,30-12-2024 08:44,120,7,840,274.75,25,Delivered,PAY02,Morning
ORD01776,CUST0020,PROD025,Haldirams Aloo Bhujia 200g,STORE015,DP025,26-04-2025 12:24,26-04-2025 12:50,55,1,55,37.36,26,Shipped,PAY03,Afternoon
ORD01777,CUST0006,PROD140,Lindt Excellence 90% Cocoa,STORE021,DP021,14-05-2024 11:38,14-05-2024 12:05,450,10,4500,449.17,27,Pending,PAY01,Morning
ORD01778,CUST0042,PROD114,Too Yumm Karare,STORE015,DP007,28-06-2024 10:16,28-06-2024 10:44,20,8,160,202.09,28,Delivered,PAY05,Morning
ORD01779,CUST0033,PROD034,Vim Dishwash Liquid Gel 500ml,STORE022,DP032,18-03-2024 11:12,18-03-2024 11:41,105,10,1050,622.55,29,Cancelled,PAY01,Morning
ORD01780,CUST0050,PROD110,Vim Dishwash Bar Lemon,STORE038,DP047,27-11-2024 17:50,27-11-2024 18:20,10,8,80,66.26,30,Pending,PAY05,Evening
ORD01781,CUST0004,PROD149,Baygon All Insect Killer Spray,STORE042,DP021,24-03-2024 12:18,24-03-2024 12:30,130,4,520,73.92,12,Cancelled,PAY02,Afternoon
ORD01782,CUST0003,PROD125,Blue Tokai Coffee Roasters,STORE019,DP014,14-03-2024 18:49,14-03-2024 19:03,450,2,900,2.59,14,Shipped,PAY01,Evening
ORD01785,CUST0036,PROD005,Ashirvaad Select Sharbati Atta 5kg,STORE003,DP036,30-04-2025 14:13,30-04-2025 14:31,290,4,1160,135.78,18,Cancelled,PAY03,Afternoon
ORD01786,CUST0031,PROD104,Dabur Honey 500g,STORE014,DP046,22-03-2025 20:06,22-03-2025 20:25,220,7,1540,665.95,19,Returned,PAY05,Evening
ORD01787,CUST0049,PROD140,Lindt Excellence 90% Cocoa,STORE005,DP029,28-02-2024 10:54,28-02-2024 11:14,450,2,900,139.9,20,Delivered,PAY03,Morning
ORD01788,CUST0017,PROD142,Zespri SunGold Kiwifruit 3pc,STORE024,DP007,10-04-2024 15:42,10-04-2024 16:03,150,1,150,76.71,21,Shipped,PAY01,Afternoon
ORD01789,CUST0012,PROD121,Epigamia Greek Yogurt Strawberry,STORE011,DP013,24-03-2025 11:19,24-03-2025 11:41,45,4,180,144.58,22,Delivered,PAY03,Morning
ORD01790,CUST0011,PROD077,Good Day Cashew Cookies,STORE024,DP029,20-06-2025 17:36,20-06-2025 17:59,40,3,120,49.62,23,Pending,PAY02,Evening
ORD01791,CUST0034,PROD080,Close Up Everfresh Toothpaste 150g,STORE035,DP012,28-02-2025 12:19,28-02-2025 12:43,85,7,595,63.43,24,Pending,PAY04,Afternoon
ORD01792,CUST0036,PROD097,Sensodyne Fresh Gel Toothpaste 75g,STORE050,DP010,11-09-2024 17:34,11-09-2024 17:59,130,10,1300,256.05,25,Shipped,PAY04,Evening
ORD01794,CUST0026,PROD096,Tide Plus Jasmine & Rose 1kg,STORE023,DP021,20-01-2024 16:25,20-01-2024 16:52,110,7,770,167.62,27,Shipped,PAY02,Afternoon
ORD01795,CUST0008,PROD105,Paper Boat Aamras Juice 200ml,STORE029,DP007,28-06-2025 12:56,28-06-2025 13:24,30,3,90,18.29,28,Pending,PAY04,Afternoon
ORD01797,CUST0034,PROD003,Nestle Maggi 2-Minute Noodles,STORE039,DP001,05-04-2025 18:03,05-04-2025 18:33,14,1,14,32.45,30,Cancelled,PAY05,Evening
ORD01798,CUST0014,PROD001,Amul Taaza Toned Milk 500ml,STORE049,DP009,04-09-2024 15:31,04-09-2024 15:41,27,6,162,283.03,10,Returned,PAY03,Afternoon
ORD01799,CUST0002,PROD126,L'Oreal Paris Total Repair 5 Shampoo,STORE006,DP048,28-10-2024 18:28,28-10-2024 18:39,165,8,1320,248.21,11,Cancelled,PAY04,Evening
ORD01800,CUST0001,PROD057,Bingo Mad Angles Achaari Masti,STORE007,DP020,13-03-2024 19:37,13-03-2024 19:49,20,5,100,500.71,12,Shipped,PAY01,Evening
ORD01801,CUST0021,PROD006,Coca-Cola 750ml PET Bottle,STORE020,DP031,28-10-2024 12:40,28-10-2024 12:53,40,9,360,193.64,13,Returned,PAY03,Afternoon
ORD01802,CUST0032,PROD115,Hersheys Chocolate Syrup 623g,STORE005,DP038,09-02-2025 17:26,09-02-2025 17:40,250,10,2500,851.4,14,Delivered,PAY03,Evening
ORD01805,CUST0027,PROD147,Comfort After Wash Fabric Conditioner,STORE047,DP009,26-04-2024 08:25,26-04-2024 08:42,220,4,880,302.15,17,Delivered,PAY04,Morning
ORD01806,CUST0010,PROD050,Fresh Lemon 4pcs,STORE043,DP002,26-08-2024 19:09,26-08-2024 19:27,20,1,20,17.25,18,Cancelled,PAY05,Evening
ORD01807,CUST0005,PROD091,Amul Kool Kesar 200ml,STORE043,DP019,06-06-2025 11:05,06-06-2025 11:24,25,5,125,528.51,19,Shipped,PAY05,Morning
ORD01808,CUST0033,PROD137,Ching's Secret Schezwan Chutney,STORE043,DP025,06-07-2024 08:38,06-07-2024 08:58,85,7,595,340.72,20,Returned,PAY05,Morning
ORD01809,CUST0005,PROD094,Red Bull Energy Drink 250ml,STORE040,DP013,19-09-2024 15:26,19-09-2024 15:47,125,6,750,204.86,21,Delivered,PAY01,Afternoon
ORD01810,CUST0030,PROD068,Saffola Gold Refined Oil 1L,STORE029,DP037,10-03-2024 08:06,10-03-2024 08:28,170,4,680,154.47,22,Pending,PAY01,Morning
ORD01811,CUST0031,PROD031,Lifebuoy Total 10 Soap 125g,STORE021,DP018,10-11-2024 11:22,10-11-2024 11:45,36,8,288,718.49,23,Cancelled,PAY03,Morning
ORD01812,CUST0045,PROD071,Nescafe Classic Coffee 100g,STORE048,DP017,16-03-2024 14:37,16-03-2024 15:01,315,3,945,4.86,24,Returned,PAY03,Afternoon
ORD01813,CUST0015,PROD115,Hersheys Chocolate Syrup 623g,STORE024,DP004,06-04-2025 17:00,06-04-2025 17:20,250,6,1500,27.48,20,Pending,PAY04,Afternoon
ORD01814,CUST0031,PROD063,Fresh Cabbage 1pc,STORE014,DP031,16-03-2025 16:42,16-03-2025 16:57,35,10,350,157,15,Delivered,PAY04,Afternoon
ORD01816,CUST0015,PROD023,Bru Instant Coffee 100g,STORE029,DP037,14-12-2024 13:28,14-12-2024 13:49,210,6,1260,11.82,21,Returned,PAY02,Afternoon
ORD01817,CUST0034,PROD065,Fresh Watermelon 1pc,STORE025,DP006,04-03-2024 15:44,04-03-2024 15:56,90,6,540,156.58,12,Delivered,PAY02,Afternoon
ORD01819,CUST0032,PROD146,Himalaya Baby Wipes 72s,STORE019,DP027,12-06-2024 09:37,12-06-2024 09:57,180,7,1260,307.12,20,Pending,PAY05,Morning
ORD01821,CUST0038,PROD075,Real Mixed Fruit Juice 1L,STORE010,DP003,29-04-2025 20:17,29-04-2025 20:38,135,8,1080,993.85,21,Delivered,PAY01,Evening
ORD01822,CUST0030,PROD020,Fortune Sunlite Refined Sunflower Oil 1L,STORE018,DP037,01-12-2024 17:35,01-12-2024 17:57,155,2,310,95.31,22,Returned,PAY02,Evening
ORD01823,CUST0045,PROD064,Fresh Pomegranate 1kg,STORE025,DP032,01-11-2024 16:46,01-11-2024 17:09,220,3,660,251.1,23,Shipped,PAY03,Afternoon
ORD01824,CUST0050,PROD122,The Whole Truth Protein Bar,STORE022,DP046,31-05-2024 12:59,31-05-2024 13:23,100,2,200,45.98,24,Delivered,PAY02,Afternoon
ORD01825,CUST0043,PROD127,Nivea Men Fresh Active Deodorant,STORE010,DP032,08-03-2025 12:55,08-03-2025 13:20,199,4,796,101.78,25,Shipped,PAY04,Afternoon
ORD01826,CUST0010,PROD077,Good Day Cashew Cookies,STORE021,DP046,27-03-2024 11:11,27-03-2024 11:37,40,8,320,53.59,26,Pending,PAY02,Morning
ORD01827,CUST0021,PROD110,Vim Dishwash Bar Lemon,STORE017,DP001,18-09-2024 16:25,18-09-2024 16:52,10,7,70,80.33,27,Returned,PAY01,Afternoon
ORD01828,CUST0017,PROD026,Kurkure Masala Munch 90g,STORE048,DP001,18-09-2024 15:41,18-09-2024 16:09,20,10,200,369.75,28,Pending,PAY01,Afternoon
ORD01830,CUST0010,PROD073,Balaji Wafers Simply Salted,STORE020,DP022,16-10-2024 13:27,16-10-2024 13:57,20,3,60,16.51,30,Returned,PAY04,Afternoon
ORD01831,CUST0030,PROD098,Fresh Cucumber 500g,STORE035,DP011,20-01-2024 20:41,20-01-2024 20:51,25,5,125,185.53,10,Cancelled,PAY03,Evening
ORD01833,CUST0031,PROD090,Fresh Green Chilli 100g,STORE043,DP004,24-06-2025 15:45,24-06-2025 15:57,10,2,20,232.71,12,Cancelled,PAY04,Afternoon
ORD01834,CUST0033,PROD002,Britannia Milk Bread,STORE001,DP006,12-10-2024 11:23,12-10-2024 11:36,45,1,45,16.14,13,Delivered,PAY04,Morning
ORD01835,CUST0025,PROD039,Kissan Fresh Tomato Ketchup 950g,STORE021,DP031,10-05-2024 12:45,10-05-2024 12:59,120,9,1080,557.66,14,Returned,PAY05,Afternoon
ORD01836,CUST0027,PROD138,Knorr Classic Tomato Soup,STORE017,DP041,11-10-2024 15:58,11-10-2024 16:23,60,3,180,29.86,25,Cancelled,PAY04,Afternoon
ORD01837,CUST0017,PROD064,Fresh Pomegranate 1kg,STORE041,DP035,02-12-2024 08:30,02-12-2024 08:56,220,10,2200,357.23,26,Returned,PAY04,Morning
ORD01838,CUST0045,PROD049,Fresh Garlic 100g,STORE001,DP021,27-05-2024 12:26,27-05-2024 12:53,30,5,150,150.51,27,Delivered,PAY02,Afternoon
ORD01839,CUST0047,PROD140,Lindt Excellence 90% Cocoa,STORE009,DP019,03-02-2025 08:41,03-02-2025 09:09,450,10,4500,99.96,28,Returned,PAY05,Morning
ORD01841,CUST0038,PROD031,Lifebuoy Total 10 Soap 125g,STORE003,DP018,15-01-2024 14:04,15-01-2024 14:34,36,8,288,260.35,30,Pending,PAY04,Afternoon
ORD01843,CUST0028,PROD028,Tropicana 100% Orange Juice 1L,STORE003,DP013,16-03-2024 10:29,16-03-2024 10:40,140,1,140,62.58,11,Returned,PAY01,Morning
ORD01845,CUST0045,PROD016,Amul Butter 500g,STORE031,DP025,11-04-2025 14:40,11-04-2025 14:53,275,1,275,66.04,13,Shipped,PAY01,Afternoon
ORD01846,CUST0002,PROD121,Epigamia Greek Yogurt Strawberry,STORE041,DP028,12-07-2024 14:52,12-07-2024 15:06,45,7,315,866.47,14,Cancelled,PAY02,Afternoon
ORD01848,CUST0010,PROD055,Pillsbury Chakki Fresh Atta 5kg,STORE046,DP022,28-03-2024 15:04,28-03-2024 15:20,280,1,280,31.12,16,Returned,PAY01,Afternoon
ORD01849,CUST0040,PROD108,Santoor Sandal & Turmeric Soap 125g,STORE009,DP016,21-11-2024 14:31,21-11-2024 14:48,40,10,400,152.79,17,Delivered,PAY03,Afternoon
ORD01850,CUST0043,PROD103,Parachute Coconut Oil 500ml,STORE020,DP028,27-01-2024 09:16,27-01-2024 09:34,215,5,1075,183.64,18,Cancelled,PAY05,Morning
ORD01851,CUST0048,PROD031,Lifebuoy Total 10 Soap 125g,STORE042,DP032,27-08-2024 16:21,27-08-2024 16:34,36,2,72,161.6,13,Pending,PAY04,Afternoon
ORD01852,CUST0016,PROD018,Mother Dairy Classic Curd 400g,STORE009,DP010,10-01-2025 10:10,10-01-2025 10:24,40,9,360,36.58,14,Cancelled,PAY02,Morning
ORD01853,CUST0018,PROD097,Sensodyne Fresh Gel Toothpaste 75g,STORE048,DP009,28-08-2024 11:04,28-08-2024 11:23,130,5,650,121.92,19,Shipped,PAY03,Morning
ORD01854,CUST0032,PROD091,Amul Kool Kesar 200ml,STORE001,DP037,03-01-2025 18:32,03-01-2025 18:57,25,5,125,43.48,25,Returned,PAY04,Evening
ORD01855,CUST0035,PROD042,Kelloggs Corn Flakes 875g,STORE034,DP005,27-01-2025 14:37,27-01-2025 15:03,360,8,2880,771.07,26,Pending,PAY05,Afternoon
ORD01857,CUST0039,PROD033,Pepsodent Germicheck Toothpaste 150g,STORE029,DP006,01-03-2024 12:26,01-03-2024 12:54,70,8,560,59.64,28,Returned,PAY02,Afternoon
ORD01858,CUST0025,PROD076,Cadbury 5 Star 3D,STORE010,DP043,17-04-2025 16:19,17-04-2025 16:48,30,9,270,93.26,29,Returned,PAY03,Afternoon
ORD01861,CUST0048,PROD005,Ashirvaad Select Sharbati Atta 5kg,STORE044,DP039,29-05-2025 14:59,29-05-2025 15:11,290,8,2320,243.11,12,Returned,PAY05,Afternoon
ORD01862,CUST0017,PROD064,Fresh Pomegranate 1kg,STORE011,DP022,04-02-2025 10:39,04-02-2025 10:52,220,10,2200,942.37,13,Delivered,PAY05,Morning
ORD01863,CUST0023,PROD057,Bingo Mad Angles Achaari Masti,STORE013,DP019,13-01-2025 13:06,13-01-2025 13:20,20,8,160,49.07,14,Pending,PAY04,Afternoon
ORD01864,CUST0032,PROD011,Fresh Onion 1kg,STORE017,DP008,31-03-2024 12:09,31-03-2024 12:24,45,8,360,291.26,15,Shipped,PAY05,Afternoon
ORD01865,CUST0029,PROD123,Raw Pressery Cold Pressed Juice 250ml,STORE020,DP042,15-07-2024 10:15,15-07-2024 10:31,150,2,300,158.36,16,Pending,PAY01,Morning
ORD01866,CUST0018,PROD004,Tata Salt Iodized 1kg,STORE022,DP035,14-02-2025 15:00,14-02-2025 15:17,28,3,84,77.12,17,Cancelled,PAY01,Afternoon
ORD01869,CUST0038,PROD015,Fresh Apple Royal Gala 1kg,STORE006,DP039,18-08-2024 09:44,18-08-2024 10:04,180,1,180,83.52,20,Shipped,PAY03,Morning
ORD01870,CUST0010,PROD138,Knorr Classic Tomato Soup,STORE019,DP049,13-06-2025 09:12,13-06-2025 09:33,60,9,540,18.53,21,Shipped,PAY05,Morning
ORD01871,CUST0026,PROD129,Veet Hair Removal Cream,STORE043,DP027,18-06-2025 19:34,18-06-2025 19:56,80,8,640,46.64,22,Delivered,PAY01,Evening
ORD01872,CUST0001,PROD094,Red Bull Energy Drink 250ml,STORE015,DP041,10-02-2024 12:53,10-02-2024 13:16,125,1,125,75.12,23,Cancelled,PAY03,Afternoon
ORD01873,CUST0037,PROD108,Santoor Sandal & Turmeric Soap 125g,STORE031,DP036,15-01-2025 19:09,15-01-2025 19:33,40,4,160,66.1,24,Shipped,PAY02,Evening
ORD01874,CUST0003,PROD066,Go Cheese Slices 100g,STORE035,DP040,07-04-2024 12:08,07-04-2024 12:33,75,4,300,48.6,25,Returned,PAY01,Afternoon
ORD01876,CUST0012,PROD003,Nestle Maggi 2-Minute Noodles,STORE003,DP049,10-05-2024 17:59,10-05-2024 18:26,14,2,28,92,27,Cancelled,PAY02,Evening
ORD01877,CUST0048,PROD059,Ariel Matic Top Load 1kg,STORE008,DP002,25-09-2024 19:49,25-09-2024 20:17,250,5,1250,508.65,28,Returned,PAY04,Evening
ORD01878,CUST0010,PROD111,Colin Glass Cleaner 500ml,STORE007,DP033,30-03-2024 14:07,30-03-2024 14:36,96,6,576,143.85,29,Pending,PAY05,Afternoon
ORD01879,CUST0006,PROD103,Parachute Coconut Oil 500ml,STORE027,DP013,02-07-2024 16:59,02-07-2024 17:29,215,6,1290,5.14,30,Returned,PAY01,Afternoon
ORD01881,CUST0018,PROD037,Good Knight Gold Flash Machine + Refill,STORE044,DP046,23-01-2025 09:37,23-01-2025 09:48,85,7,595,742.01,11,Pending,PAY03,Morning
ORD01882,CUST0001,PROD115,Hersheys Chocolate Syrup 623g,STORE011,DP018,25-01-2025 10:45,25-01-2025 10:57,250,7,1750,418.69,12,Delivered,PAY04,Morning
